lat,lon,speed,heading,cross_track_km
30.80393,75.16229,32.3,293.1,0.002
30.80749,75.16874,13.5,38.1,0.013
30.80695,75.16472,22.5,79.9,0.012
30.81764,75.16448,27.6,181.3,0.002
30.83036,75.15472,30.0,299.0,0.021
30.83435,75.18231,17.5,53.1,0.02
30.8216,75.16611,26.9,197.2,0.022
30.8634,75.13627,85.0,256.0,1.361
30.80209,75.18015,19.2,309.8,0.005
30.90522,75.1952,95.0,336.8,1.194
30.8102,75.16289,34.2,282.5,0.008
30.81153,75.19208,34.7,235.0,0.006
30.81515,75.18561,32.6,156.1,0.002
30.81272,75.17135,24.0,40.4,0.012
30.80067,75.17366,33.7,255.5,0.031
30.82248,75.16655,30.5,357.4,0.01
30.80792,75.17506,29.1,265.2,0.004
30.81841,75.16586,23.1,6.0,0.022
30.83309,75.15534,24.0,178.7,0.017
30.80914,75.16103,28.6,221.3,0.006
30.79626,75.17177,47.5,248.3,0.022
30.81585,75.25019,95.0,259.1,0.937
30.82531,75.17106,23.1,200.9,0.011
30.83217,75.163,21.3,80.4,0.003
30.80666,75.16534,24.1,339.2,0.013
30.82047,75.17843,45.4,250.8,0.014
30.81278,75.17358,24.8,85.3,0.025
30.81565,75.17152,35.3,116.0,0.016
30.83765,75.17863,25.0,331.9,0.029
30.80448,75.17544,30.1,319.5,0.023
30.81853,75.18317,34.3,145.9,0.032
30.82024,75.16792,23.4,13.8,0.027
30.82519,75.16816,22.9,17.5,0.011
30.81728,75.16119,41.3,102.2,0.016
30.81896,75.16817,35.9,226.5,0.006
30.81337,75.17932,34.3,210.3,0.013
30.81865,75.182,34.3,228.2,0.016
30.81375,75.17928,31.7,258.2,0.014
30.82147,75.15725,44.1,6.9,0.028
30.81354,75.18027,28.4,37.8,0.012
30.81952,75.15689,32.6,129.4,0.006
30.81627,75.17878,16.4,55.7,0.006
30.82551,75.16866,21.4,27.1,0.022
30.81609,75.17722,18.4,230.7,0.001
30.80232,75.16094,38.2,293.5,0.013
30.8266,75.18097,7.6,270.9,0.028
30.80925,75.15988,24.8,294.1,0.018
30.81127,75.16625,4.1,239.7,0.014
30.81173,75.16362,21.3,264.7,0.015
30.8275,75.15757,24.1,97.8,0.005
30.79941,75.17236,39.1,357.5,0.006
30.8416,75.18605,31.2,65.9,0.013
30.82495,75.19294,21.3,77.2,0.018
30.81829,75.17238,36.5,104.0,0.024
30.81606,75.18053,28.1,351.1,0.016
30.81878,75.17346,28.3,355.8,0.029
30.82067,75.17559,18.4,286.2,0.031
30.82166,75.16886,20.1,226.5,0.023
30.82094,75.17316,21.4,187.2,0.027
30.63538,75.07461,85.0,349.4,1.393
30.81492,75.16697,28.6,250.4,0.004
30.81529,75.17098,40.4,340.1,0.02
30.81494,75.17113,31.1,114.0,0.002
30.82557,75.17821,6.3,120.2,0.012
30.82125,75.16307,30.1,307.7,0.023
30.79298,75.17119,16.4,53.9,0.029
30.82175,75.1869,20.3,340.5,0.012
30.81806,75.18091,21.5,182.7,0.009
30.81635,75.18239,22.7,333.5,0.018
30.81339,75.1718,17.0,121.2,0.004
30.82549,75.17417,29.6,257.7,0.013
30.82408,75.17962,16.7,173.8,0.015
30.81032,75.18408,30.9,225.6,0.015
30.81976,75.15599,45.9,181.6,0.016
30.80873,75.16108,17.4,348.2,0.007
30.80546,75.18208,25.7,249.2,0.008
30.81149,75.16938,7.8,90.5,0.008
30.8234,75.16623,25.6,327.5,0.001
30.82413,75.16157,33.1,105.9,0.018
30.8206,75.16716,33.8,133.8,0.024
30.8223,75.16038,28.6,36.8,0.023
30.82063,75.18833,35.1,324.0,0.012
30.81137,75.17142,48.4,103.0,0.007
30.81996,75.17114,41.7,93.2,0.022
30.8229,75.1763,23.8,331.3,0.021
30.82253,75.1793,16.4,290.0,0.017
30.82601,75.17917,24.8,50.8,0.032
30.82217,75.18019,20.4,277.0,0.015
30.81931,75.16655,31.6,328.7,0.012
30.82506,75.16922,18.6,28.3,0.011
30.80645,75.17016,85.0,297.1,1.31
30.80945,75.16738,34.7,197.1,0.022
30.8152,75.17156,27.2,240.9,0.014
30.81054,75.17479,20.4,177.4,0.02
30.8111,75.17788,37.4,251.2,0.033
30.84544,75.07624,110.0,12.3,0.7
30.81016,75.17732,25.4,274.6,0.008
30.81404,75.16973,27.7,12.0,0.02
30.80135,75.17726,28.1,163.9,0.017
30.81821,75.17782,29.4,54.3,0.008
30.81651,75.18446,32.9,296.5,0.019
30.80996,75.18243,27.7,112.9,0.023
30.82177,75.18237,25.1,163.5,0.006
30.824,75.18315,24.7,154.4,0.012
30.80364,75.17393,23.1,278.1,0.03
30.76232,75.1956,110.0,173.2,1.123
30.81035,75.17858,22.8,284.0,0.016
30.86229,75.05303,0.0,26.5,0.429
30.8609,75.07682,95.0,69.0,0.818
30.81495,75.17484,23.8,198.6,0.017
30.81438,75.17132,32.9,341.0,0.027
30.80047,75.16477,22.2,26.9,0.001
30.82158,75.18192,33.1,15.5,0.016
30.80659,75.17204,29.7,56.4,0.011
30.81698,75.18799,23.2,230.8,0.025
30.81872,75.1586,32.2,143.6,0.003
30.82739,75.16715,32.4,297.2,0.019
30.80603,75.17186,37.3,25.9,0.008
30.79234,75.1807,35.7,70.7,0.017
30.81797,75.1748,31.9,108.0,0.016
30.8309,75.17408,19.0,225.6,0.012
30.82641,75.16258,47.6,246.7,0.02
30.81818,75.16234,16.8,44.7,0.015
30.81257,75.17418,35.6,339.8,0.014
30.82296,75.16069,31.5,122.8,0.011
30.80871,75.16734,18.6,256.7,0.016
30.82031,75.17561,27.0,188.7,0.017
30.82054,75.16374,27.4,80.2,0.005
30.82498,75.18444,38.4,304.6,0.012
30.83858,75.18139,22.3,294.6,0.004
30.81964,75.15903,25.9,142.6,0.015
30.81243,75.16414,9.3,211.9,0.009
30.8163,75.15331,41.9,92.8,0.023
30.80235,75.16534,19.4,248.3,0.022
30.81094,75.17773,30.6,111.2,0.006
30.81323,75.16829,27.2,303.9,0.015
30.81231,75.17529,27.2,78.3,0.021
30.81772,75.15942,34.5,5.3,0.013
30.80992,75.17798,41.4,96.7,0.008
30.82547,75.16716,30.0,68.8,0.004
30.8165,75.1717,33.2,183.0,0.024
30.81643,75.17086,30.6,73.3,0.024
30.81388,75.16143,36.1,274.7,0.013
30.81774,75.16238,24.3,86.9,0.023
30.8231,75.17934,36.6,254.5,0.015
30.80956,75.17479,36.9,208.2,0.028
30.81124,75.18,36.7,355.0,0.013
30.81407,75.1742,22.7,360.0,0.016
30.80573,75.17274,26.7,313.0,0.012
30.80995,75.15779,29.9,273.6,0.029
30.81269,75.16944,17.0,139.1,0.004
30.8235,75.17138,40.8,271.2,0.03
30.8186,75.18722,27.9,344.4,0.019
30.81805,75.1771,30.3,8.4,0.021
30.82331,75.18389,23.4,193.6,0.012
30.8154,75.17638,17.4,78.5,0.002
30.81962,75.16591,23.2,200.8,0.024
30.81567,75.17254,29.8,167.9,0.018
30.81862,75.17349,33.4,207.3,0.029
30.81184,75.16409,29.3,198.3,0.013
30.79699,75.16852,30.8,345.6,0.011
30.81543,75.16995,25.3,198.8,0.029
30.82788,75.18444,32.0,304.6,0.034
30.82391,75.15495,39.9,115.1,0.015
30.82422,75.18125,33.6,157.7,0.007
30.82639,75.16411,34.5,169.3,0.023
30.81721,75.16062,30.4,100.3,0.012
30.81808,75.18104,16.0,136.7,0.021
30.81156,75.17746,19.6,215.5,0.012
30.81397,75.18164,31.6,208.9,0.031
30.82143,75.17801,27.9,229.1,0.008
30.82613,75.18808,31.5,126.7,0.02
30.81538,75.17607,41.4,113.7,0.01
30.8129,75.17035,33.8,220.2,0.012
30.8165,75.17434,38.1,47.8,0.011
30.82131,75.18155,28.8,91.1,0.022
30.80495,75.16536,21.5,15.2,0.024
30.79813,75.16638,27.5,26.1,0.021
30.8121,75.16913,21.6,87.6,0.014
30.80673,75.15476,40.5,7.0,0.016
30.81243,75.1727,34.3,88.3,0.024
30.81532,75.15651,32.2,235.8,0.024
30.81287,75.17202,37.9,22.0,0.012
30.82812,75.17852,11.8,157.2,0.012
30.81911,75.16778,32.7,328.7,0.013
30.8189,75.18502,17.5,284.9,0.022
30.82148,75.15992,27.9,110.0,0.014
30.80739,75.18113,25.5,332.9,0.022
30.82481,75.177,33.3,118.7,0.004
30.81589,75.15787,29.8,26.1,0.018
30.82186,75.19329,38.8,357.9,0.024
30.80793,75.17109,23.2,313.2,0.0
30.80407,75.16458,33.7,167.7,0.04
30.82304,75.16034,29.3,239.9,0.027
30.81951,75.16984,14.9,241.6,0.015
30.80928,75.17058,20.7,70.0,0.007
30.80954,75.17242,26.8,72.0,0.013
30.8255,75.16922,36.9,169.0,0.016
30.80698,75.17667,31.7,328.2,0.019
30.82964,75.1685,18.7,3.6,0.03
30.8093,75.15612,26.9,281.7,0.01
30.82161,75.17041,44.1,20.7,0.021
30.81387,75.15266,28.9,172.2,0.002
30.82133,75.17443,25.4,229.6,0.011
30.81215,75.16377,31.9,247.2,0.019
30.8152,75.17291,34.1,21.1,0.022
30.81683,75.18211,24.4,150.7,0.007
30.80848,75.16401,32.0,210.2,0.011
30.87791,75.2425,95.0,23.8,0.368
30.81239,75.16813,33.8,48.6,0.027
30.81467,75.18563,29.4,238.9,0.017
30.80855,75.16868,31.9,187.8,0.007
30.796,75.16488,21.9,58.3,0.04
30.81497,75.1771,21.4,192.7,0.015
30.8358,75.16811,35.6,328.6,0.012
30.82278,75.16487,27.4,5.6,0.01
30.81635,75.16778,30.3,231.3,0.019
30.8144,75.17124,25.5,26.5,0.019
30.81668,75.18234,35.2,2.3,0.025
30.82088,75.15613,23.1,54.2,0.006
30.80705,75.17178,26.9,152.2,0.012
30.82541,75.1766,34.3,288.8,0.035
30.82222,75.17315,37.4,101.4,0.017
30.82225,75.18208,23.8,225.2,0.013
30.82001,75.17101,43.7,148.0,0.006
30.81666,75.17012,30.5,84.4,0.02
30.82188,75.17634,19.7,185.1,0.025
30.82123,75.17239,31.0,287.1,0.024
30.81367,75.16848,24.9,299.7,0.012
30.81191,75.17573,31.5,304.7,0.019
30.81731,75.16638,27.7,121.9,0.032
30.82889,75.16671,28.6,285.6,0.026
30.80659,75.16738,20.7,76.4,0.007
30.80476,75.18242,35.9,265.8,0.01
30.81782,75.14583,18.8,341.4,0.018
30.81691,75.17476,19.1,4.9,0.023
30.83383,75.13733,110.0,158.5,0.404
30.81845,75.15815,40.8,233.2,0.015
30.81471,75.17408,25.2,252.6,0.012
30.82842,75.17541,33.6,63.4,0.016
30.80369,75.17632,36.6,350.0,0.01
30.80987,75.15039,34.5,221.5,0.028
30.81567,75.18253,25.5,59.2,0.016
30.86727,75.22247,95.0,7.4,0.35
30.81509,75.17709,10.3,282.0,0.024
30.82979,75.17753,25.9,28.7,0.002
30.81667,75.16459,37.4,50.8,0.028
30.81835,75.17688,19.0,206.9,0.025
30.80642,75.16852,33.6,217.3,0.029
30.81157,75.15503,20.4,247.3,0.013
30.8135,75.18094,28.8,141.7,0.01
30.81396,75.1654,33.7,278.6,0.016
30.82675,75.16476,22.7,350.8,0.014
30.82096,75.16838,29.4,97.6,0.008
30.80761,75.17378,24.7,253.1,0.009
30.83725,75.1283,95.0,334.2,0.525
30.82049,75.17598,29.9,247.1,0.003
30.82562,75.16088,28.5,245.2,0.022
30.82914,75.16566,40.5,80.6,0.014
30.80838,75.17067,33.3,192.6,0.012
30.81001,75.18678,22.5,202.5,0.004
30.80644,75.17069,27.3,252.0,0.003
30.81463,75.18028,27.4,358.9,0.034
30.72539,75.10985,110.0,12.1,1.319
30.8244,75.16773,48.2,23.5,0.021
30.81589,75.16963,31.0,28.1,0.017
30.81394,75.17025,11.7,267.5,0.013
30.81771,75.17643,23.7,49.1,0.033
30.80982,75.1826,12.5,224.1,0.022
30.83322,75.17448,25.4,116.9,0.007
30.80364,75.1811,12.1,164.6,0.015
30.81798,75.16388,21.0,77.6,0.004
30.83269,75.16828,15.8,311.8,0.033
30.81655,75.16581,31.1,211.0,0.006
30.81498,75.17412,28.0,340.0,0.01
30.81364,75.16873,30.4,206.9,0.008
30.81506,75.17744,27.2,44.6,0.016
30.82748,75.16415,16.8,61.5,0.029
30.79881,75.17194,32.1,356.1,0.033
30.82877,75.17709,43.4,261.2,0.011
30.80511,75.15508,31.3,17.7,0.019
30.81437,75.18857,24.6,253.4,0.016
30.81307,75.16933,16.6,148.4,0.005
30.82121,75.1554,20.7,110.6,0.039
30.80372,75.17286,31.6,55.5,0.029
30.8202,75.17187,36.6,302.4,0.017
30.83269,75.17094,30.1,23.0,0.031
30.80559,75.17953,34.4,104.3,0.027
30.66823,75.21392,110.0,110.3,1.397
30.8112,75.17398,32.1,57.9,0.018
30.81991,75.1752,22.7,182.9,0.03
30.81665,75.17077,29.4,4.2,0.006
30.81137,75.1858,21.2,108.4,0.032
30.8204,75.15977,28.1,336.1,0.013
30.83093,75.17272,30.6,111.8,0.03
30.81497,75.17212,41.4,129.8,0.015
30.82226,75.17811,17.5,170.3,0.018
30.80615,75.16485,31.9,202.2,0.015
30.80885,75.15765,39.8,291.1,0.01
30.82028,75.17285,34.1,68.5,0.012
30.82837,75.17385,34.7,313.8,0.029
30.81934,75.18352,32.7,272.7,0.008
30.814,75.16144,38.4,260.2,0.003
30.81649,75.18084,19.3,31.2,0.008
30.8065,75.19054,16.9,7.8,0.004
30.82134,75.16858,27.9,213.8,0.03
30.82356,75.16127,10.7,310.7,0.028
30.81288,75.16834,37.8,210.4,0.021
30.77424,75.10687,110.0,76.8,0.489
30.81863,75.17611,24.5,32.6,0.028
30.81301,75.16687,25.0,251.9,0.001
30.81597,75.18404,27.4,259.8,0.036
30.8333,75.16268,28.4,62.1,0.008
30.81452,75.15769,29.0,10.1,0.012
30.81363,75.18045,32.5,147.0,0.011
30.81132,75.1534,26.6,209.8,0.004
30.82245,75.16997,35.5,254.2,0.034
30.81505,75.19654,31.6,291.6,0.023
30.81131,75.1715,23.1,219.8,0.027
30.82707,75.16263,38.7,39.9,0.003
30.82786,75.17114,17.1,245.7,0.017
30.8117,75.17119,27.3,354.3,0.02
30.80157,75.17289,35.7,326.0,0.018
30.82456,75.1769,22.2,313.8,0.003
30.81102,75.16329,30.5,108.8,0.026
30.82283,75.1851,32.3,270.3,0.016
30.80074,75.17356,21.1,306.4,0.005
30.82364,75.17741,27.4,244.2,0.004
30.80681,75.16657,26.7,90.2,0.021
30.82235,75.18189,23.6,343.4,0.04
30.81661,75.16954,46.4,162.3,0.005
30.80887,75.17382,21.9,46.7,0.017
30.81324,75.16414,36.0,39.5,0.026
30.82199,75.16362,24.9,233.1,0.002
30.81735,75.17711,19.3,157.6,0.01
30.82118,75.16805,28.8,34.0,0.006
30.83231,75.16477,33.2,266.5,0.025
30.80399,75.16645,35.4,287.8,0.028
30.82944,75.17719,40.5,261.1,0.017
30.81733,75.16657,50.0,72.8,0.007
30.80931,75.17066,30.0,248.3,0.011
30.80586,75.17172,22.7,3.9,0.009
30.81499,75.15626,31.6,109.8,0.005
30.82387,75.15983,25.9,143.6,0.014
30.81548,75.17429,35.4,300.7,0.021
30.82859,75.1657,17.6,140.5,0.02
30.80489,75.18005,46.9,4.1,0.015
30.8164,75.17933,34.8,126.8,0.016
30.80648,75.17735,14.5,179.6,0.014
30.81941,75.18616,22.3,341.6,0.002
30.8236,75.17094,34.5,338.8,0.017
30.81313,75.17679,37.4,65.1,0.009
30.79567,75.16692,17.8,66.7,0.002
30.81809,75.19122,33.7,58.8,0.019
30.81999,75.18747,12.4,284.0,0.009
30.81973,75.1717,27.3,2.2,0.017
30.82639,75.17469,36.9,45.8,0.023
30.80793,75.18247,23.6,193.7,0.005
30.82194,75.17042,15.9,89.1,0.016
30.82604,75.16635,29.2,33.2,0.003
30.80227,75.17859,23.2,129.6,0.03
30.81906,75.17223,33.0,98.7,0.001
30.81247,75.17306,20.9,184.0,0.01
30.81585,75.16493,21.8,352.5,0.028
30.81928,75.15786,11.8,44.7,0.013
30.8126,75.17349,29.4,134.2,0.003
30.81109,75.17884,26.7,335.5,0.022
30.81677,75.16979,18.5,315.7,0.022
30.8078,75.18309,29.6,141.9,0.009
30.80781,75.16597,36.2,251.6,0.01
30.82193,75.16316,26.3,31.6,0.011
30.80731,75.17106,30.1,256.5,0.013
30.91163,75.16574,110.0,350.2,1.037
30.8202,75.17776,18.4,193.5,0.013
30.95766,75.19751,0.0,179.5,0.493
30.81108,75.18254,24.2,67.4,0.006
30.82605,75.18734,33.2,228.2,0.009
30.80865,75.17129,34.2,212.6,0.003
30.81278,75.1816,26.9,234.7,0.021
30.8202,75.16315,32.9,9.4,0.027
30.82277,75.1802,30.0,197.5,0.027
30.81449,75.17998,16.7,214.2,0.003
30.76448,75.24419,110.0,74.7,1.218
30.82788,75.17148,23.1,75.0,0.029
30.83041,75.14797,24.3,99.4,0.02
30.82433,75.16647,17.6,256.2,0.02
30.81718,75.16659,37.0,218.3,0.01
30.81003,75.16377,40.8,304.5,0.017
30.80986,75.17258,35.8,106.4,0.027
30.82068,75.16825,38.2,328.3,0.018
30.81985,75.165,25.2,267.7,0.003
30.82771,75.16313,22.9,142.2,0.01
30.8217,75.16588,21.8,34.3,0.027
30.80448,75.18057,33.2,92.5,0.018
30.82492,75.16631,29.8,344.4,0.016
30.80852,75.16748,27.4,111.7,0.009
30.81343,75.16795,38.4,118.8,0.027
30.8185,75.17431,31.2,68.3,0.032
30.83247,75.17525,21.3,290.5,0.028
30.84138,75.14724,22.6,99.2,0.029
30.82135,75.17977,33.5,118.9,0.011
30.81503,75.18309,36.3,149.2,0.01
30.82078,75.1632,32.4,156.1,0.013
30.8236,75.16382,43.2,148.1,0.015
30.81393,75.168,41.1,181.3,0.029
30.83086,75.16555,31.5,293.2,0.027
30.81834,75.17339,21.3,294.9,0.02
30.82048,75.15603,17.5,287.4,0.001
30.82183,75.16266,24.9,36.4,0.002
30.81987,75.18391,34.0,287.9,0.017
30.82321,75.16417,42.6,43.3,0.024
30.81156,75.18155,31.3,44.9,0.014
30.81203,75.17444,37.3,341.2,0.034
30.8077,75.15713,26.0,295.0,0.004
30.82002,75.17668,33.0,198.9,0.003
30.82273,75.17066,34.6,315.0,0.008
30.82016,75.16796,12.2,356.2,0.008
30.8299,75.17356,24.7,219.8,0.02
30.81646,75.1754,35.6,220.6,0.011
30.82185,75.17726,30.2,271.6,0.0
30.80777,75.18103,18.4,83.6,0.024
30.8134,75.17487,8.6,60.2,0.003
30.82206,75.16059,25.1,273.4,0.004
30.82329,75.16781,27.4,124.2,0.001
30.81415,75.19514,20.9,48.6,0.017
30.81593,75.1774,29.1,113.4,0.017
30.80436,75.19055,32.1,129.1,0.034
30.81364,75.18276,33.4,347.5,0.024
30.82362,75.17353,9.2,251.3,0.029
30.8211,75.17401,17.5,191.1,0.018
30.82051,75.17131,25.6,348.8,0.005
30.8169,75.1577,32.6,325.1,0.016
30.81656,75.17174,31.9,184.3,0.021
30.81122,75.18129,31.8,326.0,0.022
30.82209,75.1668,24.9,145.5,0.01
30.81987,75.1749,25.4,83.0,0.02
30.82044,75.17841,22.2,83.8,0.006
30.76058,75.28063,0.0,238.4,1.153
30.79927,75.16799,20.6,180.4,0.004
30.82528,75.16346,34.8,237.2,0.015
30.81267,75.16502,29.7,247.0,0.003
30.8096,75.1613,27.6,8.0,0.011
30.82205,75.1644,22.7,19.5,0.024
30.81336,75.18296,17.2,191.8,0.005
30.82498,75.16428,22.8,68.8,0.01
30.82144,75.17261,25.4,227.7,0.016
30.82197,75.16758,9.0,198.8,0.017
30.80557,75.18103,26.4,210.9,0.01
30.8262,75.18209,35.4,108.9,0.023
30.81859,75.17851,32.5,230.3,0.021
30.81355,75.17405,24.0,298.6,0.026
30.81765,75.16975,28.4,359.3,0.014
30.80229,75.16207,23.6,301.8,0.01
30.81977,75.18715,29.2,200.7,0.008
30.80827,75.16552,40.3,69.6,0.018
30.80568,75.17691,35.7,245.3,0.011
30.80432,75.18008,32.2,337.6,0.009
30.75971,75.04267,85.0,76.3,0.592
30.81147,75.1799,34.0,92.2,0.008
30.82877,75.17771,14.5,53.6,0.017
30.81221,75.18542,26.0,265.2,0.001
30.80284,75.16785,32.7,146.4,0.018
30.80757,75.16131,33.9,22.6,0.022
30.82639,75.16756,33.4,315.0,0.009
30.81525,75.17327,30.4,200.8,0.034
30.81211,75.17207,26.4,119.2,0.015
30.81778,75.16845,32.3,123.8,0.001
30.82051,75.15633,20.4,104.5,0.012
30.82544,75.17536,21.2,164.0,0.016
30.82809,75.18738,28.5,121.3,0.019
30.81362,75.17531,29.4,197.3,0.012
30.80589,75.17647,13.4,278.5,0.005
30.81319,75.17618,31.6,242.8,0.004
30.81858,75.17478,34.2,106.0,0.008
30.80879,75.17905,27.4,190.3,0.009
30.80884,75.17476,47.0,302.4,0.004
30.81925,75.1691,22.5,24.6,0.008
30.81611,75.16523,25.1,28.2,0.022
30.81676,75.16961,24.8,200.2,0.031
30.81043,75.17411,27.4,230.1,0.023
30.81466,75.16907,25.4,76.1,0.028
30.80911,75.17411,16.7,268.3,0.025
30.82362,75.17511,23.6,232.7,0.023
30.82478,75.17827,27.2,332.4,0.012
30.80173,75.18186,37.8,60.8,0.016
30.80906,75.17222,45.6,270.5,0.011
30.80453,75.16114,38.7,30.1,0.013
30.8113,75.16884,21.8,203.5,0.016
30.81583,75.17195,22.4,198.7,0.022
30.8049,75.15691,26.7,139.8,0.019
30.80913,75.18271,42.3,304.0,0.013
30.80847,75.17274,26.7,1.6,0.016
30.81816,75.17465,17.4,187.3,0.019
30.81705,75.18252,24.0,78.2,0.022
30.81073,75.16656,34.1,267.7,0.0
30.81791,75.17619,33.5,15.5,0.004
30.81213,75.17072,26.4,299.4,0.026
30.81433,75.17013,33.5,301.7,0.014
30.82989,75.16542,9.8,299.8,0.011
30.82722,75.18492,28.8,54.9,0.012
30.8061,75.1686,34.9,226.9,0.012
30.82314,75.1772,21.3,5.2,0.021
30.82299,75.1566,21.3,305.3,0.004
30.80731,75.18104,13.1,260.3,0.015
30.82305,75.18002,40.7,191.2,0.017
30.8288,75.17238,22.2,263.0,0.019
30.80752,75.16978,29.9,34.0,0.017
30.80916,75.1748,32.8,190.3,0.02
30.82464,75.18991,40.1,104.9,0.009
30.81867,75.15749,26.8,350.1,0.006
30.82091,75.17786,23.7,308.6,0.04
30.81922,75.16431,29.4,264.0,0.012
30.81963,75.17144,38.3,336.1,0.013
30.80589,75.16962,26.6,124.9,0.022
30.82488,75.16817,20.4,324.3,0.031
30.82586,75.17152,15.7,117.1,0.01
30.81466,75.16253,18.2,263.8,0.005
30.81615,75.17983,34.9,265.1,0.003
30.80425,75.15725,25.4,6.6,0.031
30.82061,75.17592,23.1,130.0,0.005
30.82108,75.16899,22.3,7.0,0.015
30.816,75.16223,28.7,359.0,0.005
30.82549,75.17322,26.1,44.0,0.001
30.81383,75.15914,25.8,195.4,0.012
30.82102,75.17192,38.8,284.6,0.006
30.80834,75.16022,40.3,72.5,0.008
30.81631,75.17529,15.1,174.6,0.035
30.81511,75.16421,30.6,218.7,0.019
30.8183,75.16799,21.8,57.7,0.024
30.81354,75.17395,26.0,280.3,0.023
30.81545,75.16542,30.5,107.8,0.014
30.82311,75.17114,26.3,76.0,0.011
30.81301,75.15949,29.8,201.0,0.017
30.80365,75.17665,33.4,147.7,0.017
30.8305,75.18572,30.4,331.3,0.009
30.82755,75.19394,22.8,316.8,0.016
30.80616,75.17233,23.0,174.0,0.008
30.82202,75.17791,16.5,129.3,0.013
30.81248,75.15735,21.2,117.2,0.012
30.81861,75.18362,43.7,96.3,0.002
30.81885,75.17781,21.7,196.0,0.009
30.81462,75.16773,18.5,289.8,0.006
30.81023,75.1815,30.6,111.9,0.033
30.81098,75.16956,27.1,68.4,0.012
30.80917,75.16794,26.4,171.2,0.023
30.80985,75.1754,39.3,24.9,0.006
30.81596,75.16309,32.4,252.5,0.005
30.81077,75.17977,23.8,186.6,0.001
30.82196,75.16315,24.6,178.7,0.013
30.8284,75.1632,24.0,108.2,0.039
30.81186,75.16432,35.0,325.7,0.02
30.81842,75.17768,25.5,32.6,0.032
30.8205,75.16667,13.7,313.1,0.012
30.82028,75.16082,27.6,135.6,0.029
30.81711,75.16675,15.7,317.0,0.036
30.82244,75.17134,45.5,262.4,0.014
30.82036,75.16215,20.3,37.5,0.01
30.8066,75.16239,26.7,299.4,0.002
30.82345,75.18849,30.1,245.6,0.012
30.8236,75.16472,25.7,11.6,0.016
30.81039,75.16902,25.7,48.1,0.035
30.8168,75.16866,31.4,228.8,0.002
30.82197,75.16823,40.2,238.5,0.016
30.81483,75.17657,34.1,268.8,0.003
30.82508,75.17919,39.8,259.3,0.011
30.83541,75.16915,19.6,237.4,0.018
30.81021,75.16171,30.5,275.8,0.02
30.8342,75.21996,85.0,207.0,0.78
30.81893,75.17084,30.8,93.9,0.019
30.82227,75.18544,39.0,328.5,0.021
30.81465,75.15364,26.2,6.6,0.015
30.82813,75.17316,24.8,132.0,0.005
30.80579,75.18695,32.3,262.4,0.004
30.82204,75.16877,13.8,153.8,0.01
30.81165,75.1698,26.1,8.9,0.014
30.83026,75.17396,26.9,23.8,0.028
30.83244,75.16713,20.6,233.5,0.014
30.81037,75.1691,36.5,347.4,0.013
30.8121,75.1689,19.5,198.7,0.019
30.82338,75.16658,26.9,182.4,0.012
30.77537,75.14711,85.0,114.6,0.944
30.81614,75.17529,38.8,92.4,0.035
30.8167,75.17361,27.9,7.6,0.037
30.80114,75.17807,35.5,98.3,0.016
30.81639,75.16949,33.6,161.7,0.018
30.81098,75.16541,29.0,71.3,0.031
30.81256,75.16678,19.3,31.4,0.014
30.82805,75.17161,16.5,258.4,0.022
30.80645,75.16313,28.9,322.1,0.004
30.82301,75.1676,23.7,337.2,0.012
30.81427,75.16747,35.4,222.5,0.027
30.81426,75.1886,34.0,19.0,0.008
30.82282,75.14941,26.5,266.7,0.014
30.81922,75.17016,18.7,39.6,0.001
30.82106,75.18541,32.1,241.1,0.035
30.82425,75.17257,19.9,280.6,0.028
30.81385,75.17763,21.9,261.3,0.017
30.8116,75.1724,20.2,342.7,0.02
30.80782,75.16626,26.9,265.7,0.019
30.8099,75.15366,37.4,249.6,0.029
30.84009,75.17324,28.0,94.2,0.01
30.82646,75.1654,24.5,332.9,0.022
30.80569,75.1652,15.8,64.6,0.026
30.80592,75.16761,32.4,325.8,0.027
30.82035,75.18556,21.8,112.6,0.008
30.82088,75.19084,28.9,46.9,0.009
30.82089,75.17334,25.2,297.6,0.005
30.81446,75.16788,34.7,0.9,0.016
30.8155,75.16218,26.7,299.6,0.005
30.93843,75.1257,95.0,94.4,1.413
30.81719,75.18586,31.9,318.5,0.037
30.79875,75.16962,44.9,248.9,0.021
30.80574,75.05934,95.0,239.8,0.92
30.80969,75.17696,27.3,131.5,0.019
30.8179,75.17948,28.0,21.4,0.016
30.84038,75.15891,23.8,298.8,0.025
30.81944,75.17301,20.4,61.5,0.009
30.81399,75.17521,23.6,134.0,0.017
30.82387,75.17102,21.8,216.1,0.017
30.82036,75.16527,33.2,173.6,0.005
30.81986,75.17973,19.4,71.5,0.028
30.74779,75.25322,0.0,50.6,1.067
30.83295,75.15972,34.0,44.4,0.025
30.80745,75.1552,28.2,310.7,0.016
30.82029,75.18169,28.0,11.4,0.031
30.80909,75.17653,23.5,351.7,0.005
30.82094,75.1723,30.2,71.5,0.004
30.80915,75.16808,36.7,39.7,0.006
30.81316,75.16737,22.4,207.7,0.016
30.81414,75.16299,15.7,28.8,0.03
30.82431,75.16815,33.6,216.9,0.031
30.82385,75.15464,30.6,306.2,0.008
30.80653,75.16571,19.0,17.2,0.017
30.81694,75.16911,22.1,288.0,0.017
30.81082,75.17648,21.1,142.0,0.023
